Product_ID,Brand_Name,Product_Name,Category,Sub_Category,Shade/Variant,Price_INR,Launch_Year,Average_Rating,Total_Units_Sold,Total_Revenue_INR,Num_Customers,Avg_Customer_Age,Female_%,Top_City,Top_Campaign,Campaign_Start,Campaign_End,Campaign_Channel,Campaign_Spend_INR,Campaign_Discount_%,Conversion_Rate_%,Brand_Popularity_Score
P0878,Forest Essentials,Forest Essentials Contour Pro +,Face,Contour,Coral 11,699,2022,3.72,1478,1033122,446,16,72.5,Ahmedabad,Bogo Offer,21-11-2025,05-12-2025,E-commerce,2866631,0,2.14,73.84
P0879,Forest Essentials,Forest Essentials Lipstick Matte Air,Lips,Lipstick,Ruby 7,249,2022,4.33,2064,513936,904,27,74.6,Delhi,Nykaa Exclusive,26-10-2024,02-11-2024,E-commerce,4668292,15,4.06,78.22
P0880,Sugar Cosmetics,Sugar Cosmetics Lip Liner Glow +,Lips,Lip Liner,Scarlet 6,799,2024,4.16,1764,1409436,629,20,62.1,Chennai,Influencer Push,10-06-2025,25-07-2025,E-commerce,4236369,20,1.95,74.91
P0881,Lakmé,Lakmé Blush Artist Air,Face,Blush,Berry 15,1299,2020,4.43,1718,2231682,873,34,84.2,Bengaluru,Launch Promo,23-06-2024,23-07-2024,E-commerce,3874811,25,4.62,81.95
P0882,Nykaa Cosmetics,Nykaa Cosmetics Mascara Prime X,Eyes,Mascara,Scarlet 14,249,2022,4.2,1747,435003,1044,31,79.8,Delhi,Seasonal Drop,08-08-2024,07-09-2024,E-commerce,1479008,5,4.67,74.46
P0883,Mamaearth,Mamaearth Lip Gloss Pro +,Lips,Lip Gloss,Nude 1,849,2019,4.34,2274,1930626,1018,28,66.7,Pune,Seasonal Drop,13-06-2025,04-07-2025,Retail (Nykaa),4801966,0,5.39,82.31
P0884,Nykaa Cosmetics,Nykaa Cosmetics Brow Pencil Prime Luxe,Eyes,Brow Pencil,Scarlet 17,1299,2023,3.97,1658,2153742,730,26,86.7,Pune,Launch Promo,28-03-2023,04-04-2023,Retail (Nykaa),2051789,25,1.39,70.38
P0885,Forest Essentials,Forest Essentials Eyeliner Pro X,Eyes,Eyeliner,Peach 19,249,2021,4.16,1898,472602,729,33,89.1,Lucknow,Festive Sale,17-05-2024,31-05-2024,E-commerce,704781,30,3.06,73.57
P0886,Mamaearth,Mamaearth Brow Pencil Artist +,Eyes,Brow Pencil,Champagne 5,399,2021,3.97,1831,730569,526,29,88.1,Chennai,Influencer Push,18-08-2023,08-09-2023,E-commerce,3670261,5,0.56,71.77
P0887,Lakmé,Lakmé Brow Pencil Matte X,Eyes,Brow Pencil,Coral 6,249,2025,4.11,1402,349098,754,26,79.5,Ahmedabad,Nykaa Exclusive,23-10-2025,13-11-2025,E-commerce,1434033,25,0.8,71.9
P0888,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Shine Luxe,Lips,Lip Crayon,Peach 10,2999,2025,4.26,1687,5059313,644,26,79.8,Bengaluru,Launch Promo,28-04-2024,28-05-2024,E-commerce,3973358,0,2.57,75.03
P0889,Mamaearth,Mamaearth Contour Prime Luxe,Face,Contour,Coral 12,999,2023,3.76,1526,1524474,627,34,85.9,Mumbai,Bogo Offer,08-06-2025,29-06-2025,Retail (Nykaa),3210020,5,2.36,67.98
P0890,Lakmé,Lakmé Eyeliner Pro X,Eyes,Eyeliner,Berry 11,2499,2018,4.1,2189,5470311,1091,26,69.6,Ahmedabad,Seasonal Drop,31-07-2024,14-08-2024,E-commerce,468429,30,1.13,80.15
P0891,Forest Essentials,Forest Essentials Lip Gloss Artist Air,Lips,Lip Gloss,Rose 4,199,2024,4.41,1758,349842,848,32,83.7,Bengaluru,Festive Sale,28-05-2025,27-06-2025,E-commerce,604456,0,5.39,80.61
P0892,Forest Essentials,Forest Essentials Foundation Artist Air,Face,Foundation,Rose 9,599,2020,4.37,1746,1045854,1071,14,81.4,Kolkata,Festive Sale,14-11-2024,21-11-2024,E-commerce,2919735,10,2.56,77.72
P0893,Mamaearth,Mamaearth Kajal Prime Luxe,Eyes,Kajal,Champagne 19,1199,2022,4.61,1715,2056285,515,28,76,Bengaluru,Seasonal Drop,13-09-2023,27-09-2023,Retail (Store),1033759,0,3.68,89.36
P0894,Mamaearth,Mamaearth Highlighter Shine HD,Face,Highlighter,Spice 1,2999,2018,4.12,1927,5779073,1225,23,79.8,Lucknow,Festive Sale,15-12-2023,29-01-2024,Retail (Store),2370093,20,1.09,80.75
P0895,Kay Beauty,Kay Beauty Compact Matte +,Face,Compact,Nude 19,1299,2022,4.02,1575,2045925,538,34,64.8,Mumbai,Influencer Push,10-05-2025,24-06-2025,Retail (Nykaa),4172495,20,2.44,76.26
P0896,Forest Essentials,Forest Essentials Kajal Artist HD,Eyes,Kajal,Ruby 10,2999,2018,4.44,2127,6378873,1128,24,84,Hyderabad,Nykaa Exclusive,15-01-2023,14-02-2023,Social Commerce,1016790,15,6.39,82.22
P0897,Lakmé,Lakmé Lip Crayon Shine HD,Lips,Lip Crayon,Spice 6,1699,2023,4.44,1901,3229799,910,27,77.2,Bengaluru,Festive Sale,26-06-2024,10-07-2024,E-commerce,1509317,5,5.64,82.7
P0898,Nykaa Cosmetics,Nykaa Cosmetics Contour Shine Air,Face,Contour,Nude 11,849,2022,4.25,1540,1307460,447,32,62.8,Bengaluru,Bogo Offer,07-03-2025,14-03-2025,E-commerce,4081510,0,0.96,76.11
P0899,Mamaearth,Mamaearth Contour Shine X,Face,Contour,Berry 2,849,2021,4.52,1615,1371135,863,32,75.9,Lucknow,Launch Promo,30-07-2024,13-09-2024,E-commerce,519251,10,4.74,83.65
P0900,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Pro HD,Lips,Lipstick,Mauve 5,699,2020,4.18,2156,1507044,760,28,77.5,Ahmedabad,Seasonal Drop,30-07-2024,13-08-2024,Retail (Nykaa),1900933,30,4.57,77.89
P0901,Nykaa Cosmetics,Nykaa Cosmetics Eyeliner Pro Luxe,Eyes,Eyeliner,Spice 13,299,2019,4.59,1951,583349,1101,25,73.1,Lucknow,Nykaa Exclusive,05-11-2024,20-12-2024,E-commerce,2502681,15,1.68,81.34
P0902,Forest Essentials,Forest Essentials Eyeliner Prime Air,Eyes,Eyeliner,Berry 19,999,2020,4.38,1989,1987011,573,31,75.2,Hyderabad,Seasonal Drop,24-12-2024,23-01-2025,E-commerce,2926516,5,2.67,79.7
P0903,Mamaearth,Mamaearth Contour Glow X,Face,Contour,Spice 14,999,2024,4.52,1392,1390608,643,28,70.7,Mumbai,Influencer Push,29-10-2025,28-11-2025,E-commerce,2337189,10,1.74,76.41
P0904,Sugar Cosmetics,Sugar Cosmetics Lip Gloss Artist Luxe,Lips,Lip Gloss,Berry 16,799,2022,4.96,1959,1565241,591,21,76.4,Jaipur,Launch Promo,02-12-2025,01-01-2026,Retail (Store),644039,30,3.61,87.08
P0905,Forest Essentials,Forest Essentials Eyeshadow Pro Luxe,Eyes,Eyeshadow,Spice 18,299,2021,4.52,1863,557037,1236,36,68.5,Chennai,Bogo Offer,18-08-2025,17-09-2025,Retail (Nykaa),2636956,25,3.84,78.78
P0906,Forest Essentials,Forest Essentials Blush Matte Air,Face,Blush,Nude 16,999,2018,4.21,1847,1845153,589,32,83.7,Bengaluru,Nykaa Exclusive,05-12-2023,26-12-2023,E-commerce,1954171,20,4.75,76.78
P0907,Mamaearth,Mamaearth Lip Gloss Pro +,Lips,Lip Gloss,Coral 12,1999,2024,4.6,1818,3634182,1026,35,64.4,Jaipur,Influencer Push,08-10-2025,15-10-2025,E-commerce,3517998,5,7.79,84.97
P0908,Kay Beauty,Kay Beauty Blush Prime Luxe,Face,Blush,Ruby 12,849,2022,4.27,1530,1298970,467,31,80.3,Delhi,Festive Sale,23-01-2024,08-03-2024,E-commerce,4850050,20,2.62,75.45
P0909,Sugar Cosmetics,Sugar Cosmetics Blush Pro X,Face,Blush,Berry 4,849,2024,4.01,1390,1180110,640,25,61.3,Pune,Festive Sale,01-04-2023,16-05-2023,Retail (Nykaa),4252724,0,2.59,75.56
P0910,Lakmé,Lakmé Blush Glow HD,Face,Blush,Nude 11,499,2023,4.41,1524,760476,518,20,88.3,Pune,Influencer Push,12-03-2023,02-04-2023,E-commerce,2109349,10,2.63,80.5
P0911,Mamaearth,Mamaearth Lip Balm Pro Air,Lips,Lip Balm,Coral 3,249,2023,4.39,1793,446457,517,29,88.8,Chennai,Bogo Offer,19-07-2024,09-08-2024,Retail (Nykaa),2088031,15,3.8,79.61
P0912,Sugar Cosmetics,Sugar Cosmetics Foundation Matte Luxe,Face,Foundation,Mauve 1,1299,2022,4.36,1542,2003058,904,25,89.1,Bengaluru,Launch Promo,29-10-2023,12-11-2023,Retail (Nykaa),4151592,0,1.37,78.09
P0913,Sugar Cosmetics,Sugar Cosmetics Eyeliner Shine +,Eyes,Eyeliner,Spice 8,999,2023,4.13,1656,1654344,1091,27,60.3,Bengaluru,Influencer Push,14-04-2023,28-04-2023,E-commerce,3175678,15,2.92,68.71
P0914,Forest Essentials,Forest Essentials Lipstick Matte HD,Lips,Lipstick,Peach 15,399,2021,4.39,2077,828723,1079,33,87.2,Delhi,Launch Promo,05-02-2024,06-03-2024,E-commerce,3424655,20,1.58,75.03
P0915,Kay Beauty,Kay Beauty Blush Artist X,Face,Blush,Peach 3,1299,2024,4.23,1471,1910829,722,24,80.4,Lucknow,Nykaa Exclusive,24-02-2024,02-03-2024,E-commerce,3407392,0,5.54,83.49
P0916,Kay Beauty,Kay Beauty Kajal Glow Luxe,Eyes,Kajal,Spice 10,499,2024,4.22,1643,819857,1019,35,86.1,Chennai,Nykaa Exclusive,25-01-2024,24-02-2024,Social Commerce,1700461,10,2.99,81.31
P0917,Forest Essentials,Forest Essentials Compact Pro Air,Face,Compact,Spice 20,2499,2021,4.54,1618,4043382,1021,20,62.2,Delhi,Festive Sale,08-01-2024,15-01-2024,Retail (Nykaa),431378,10,6.88,79.66
P0918,Kay Beauty,Kay Beauty Lip Crayon Glow Air,Lips,Lip Crayon,Ruby 17,699,2024,4.55,1757,1228143,660,29,82.7,Kolkata,Influencer Push,28-05-2024,27-06-2024,E-commerce,2654746,25,3.98,80.8
P0919,Sugar Cosmetics,Sugar Cosmetics Lip Balm Shine HD,Lips,Lip Balm,Champagne 16,499,2024,4.24,1791,893709,650,22,72.3,Delhi,Festive Sale,02-06-2024,23-06-2024,Retail (Nykaa),1482379,10,2.09,76.16
P0920,Mamaearth,Mamaearth Lip Crayon Glow Luxe,Lips,Lip Crayon,Scarlet 15,1199,2021,4.01,2097,2514303,637,26,75.3,Hyderabad,Influencer Push,17-12-2023,07-01-2024,Retail (Nykaa),1867437,15,0.73,72.99
P0921,Nykaa Cosmetics,Nykaa Cosmetics Kajal Glow Luxe,Eyes,Kajal,Nude 2,249,2023,4.15,1695,422055,701,30,66.5,Ahmedabad,Festive Sale,18-10-2024,25-10-2024,E-commerce,881831,5,2.5,75.33
P0922,Lakmé,Lakmé Contour Matte Luxe,Face,Contour,Champagne 20,249,2024,4.4,1444,359556,416,29,68.2,Lucknow,Nykaa Exclusive,28-02-2025,14-04-2025,Social Commerce,1053225,25,5.21,80.81
P0923,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Shine HD,Lips,Lip Gloss,Rose 6,249,2021,4.67,2115,526635,829,25,67.9,Bengaluru,Festive Sale,15-10-2024,05-11-2024,Retail (Nykaa),5316262,30,7.31,87.33
P0924,Lakmé,Lakmé Contour Pro X,Face,Contour,Champagne 13,1699,2019,4.09,1856,3153344,1098,32,81.8,Delhi,Bogo Offer,15-12-2024,29-12-2024,E-commerce,2300732,25,2.24,77.12
P0925,Kay Beauty,Kay Beauty Lipstick Prime Air,Lips,Lipstick,Spice 18,2999,2020,4.41,2150,6447850,1276,25,70.8,Delhi,Bogo Offer,29-03-2024,28-04-2024,E-commerce,5139751,10,4.52,80.55
P0926,Sugar Cosmetics,Sugar Cosmetics Lip Crayon Glow Air,Lips,Lip Crayon,Berry 14,1299,2021,4.86,1992,2587608,743,27,76.5,Kolkata,Nykaa Exclusive,25-08-2023,08-09-2023,E-commerce,161837,15,7.65,87.02
P0927,Forest Essentials,Forest Essentials Foundation Matte HD,Face,Foundation,Rose 15,299,2020,4.04,1799,537901,832,25,72.4,Hyderabad,Bogo Offer,29-07-2023,05-08-2023,Retail (Store),655062,20,1.05,75.02
P0928,Lakmé,Lakmé Mascara Glow Air,Eyes,Mascara,Ruby 10,799,2023,4.63,1639,1309561,479,28,77.5,Hyderabad,Bogo Offer,01-03-2025,15-04-2025,Marketplace,2713156,30,3.86,82.85
P0929,Nykaa Cosmetics,Nykaa Cosmetics Lip Gloss Shine Air,Lips,Lip Gloss,Spice 5,199,2022,4.18,1918,381682,621,24,70,Bengaluru,Influencer Push,06-01-2025,05-02-2025,Retail (Nykaa),426727,0,3.3,75.61
P0930,Mamaearth,Mamaearth Foundation Matte Air,Face,Foundation,Mauve 7,299,2018,4.48,1934,578266,901,29,90,Delhi,Festive Sale,20-06-2024,27-06-2024,E-commerce,2442172,25,2.68,83.37
P0931,Sugar Cosmetics,Sugar Cosmetics Kajal Pro Luxe,Eyes,Kajal,Mauve 7,599,2023,4.33,1686,1009914,528,23,60.1,Chennai,Seasonal Drop,23-02-2025,16-03-2025,Retail (Nykaa),4757758,0,4.24,76.7
P0932,Mamaearth,Mamaearth Compact Pro HD,Face,Compact,Berry 1,249,2023,3.85,1585,394665,480,33,82.1,Mumbai,Launch Promo,17-10-2025,24-10-2025,E-commerce,1177133,20,0.86,68.6
P0933,Forest Essentials,Forest Essentials Eyeshadow Prime +,Eyes,Eyeshadow,Spice 20,1999,2020,4.37,2009,4015991,746,32,87.5,Kolkata,Nykaa Exclusive,30-09-2025,30-10-2025,E-commerce,1134607,10,1.24,80.08
P0934,Forest Essentials,Forest Essentials Highlighter Prime Air,Face,Highlighter,Coral 15,1699,2021,4.77,1732,2942668,1013,30,61,Mumbai,Launch Promo,11-12-2023,25-12-2023,Marketplace,1666322,25,4.98,88.02
P0935,Forest Essentials,Forest Essentials Lip Liner Pro Air,Lips,Lip Liner,Mauve 12,1299,2021,4.37,2053,2666847,960,28,67.7,Mumbai,Launch Promo,23-02-2025,02-03-2025,E-commerce,3068067,20,6.07,78.24
P0936,Kay Beauty,Kay Beauty Blush Prime HD,Face,Blush,Coral 12,1499,2020,4.46,1745,2615755,1134,20,66,Ahmedabad,Launch Promo,21-12-2024,04-01-2025,Social Commerce,1523860,25,5.1,78.88
P0937,Sugar Cosmetics,Sugar Cosmetics Lip Balm Glow +,Lips,Lip Balm,Nude 20,849,2022,3.95,1884,1599516,584,27,60.9,Lucknow,Bogo Offer,10-09-2025,24-09-2025,Retail (Nykaa),521447,15,3.4,69.79
P0938,Lakmé,Lakmé Eyeliner Shine Air,Eyes,Eyeliner,Rose 2,499,2018,4.21,2124,1059876,719,33,63.6,Ahmedabad,Bogo Offer,24-10-2023,14-11-2023,E-commerce,2949289,20,1.98,77.18
P0939,Kay Beauty,Kay Beauty Lip Balm Artist +,Lips,Lip Balm,Coral 20,399,2024,4.37,1708,681492,503,25,67.9,Pune,Seasonal Drop,01-03-2025,08-03-2025,Retail (Nykaa),4416804,0,0.96,77.84
P0940,Sugar Cosmetics,Sugar Cosmetics Lip Balm Matte Air,Lips,Lip Balm,Ruby 8,2499,2024,4.34,1764,4408236,671,35,77.5,Delhi,Influencer Push,12-01-2023,19-01-2023,E-commerce,4576807,15,4.38,82.65
P0941,Sugar Cosmetics,Sugar Cosmetics Foundation Artist Luxe,Face,Foundation,Coral 10,1199,2023,4.29,1550,1858450,675,34,81,Ahmedabad,Festive Sale,02-07-2024,09-07-2024,E-commerce,1165993,0,5.41,74.2
P0942,Mamaearth,Mamaearth Blush Matte Air,Face,Blush,Rose 14,299,2018,4.32,1934,578266,721,37,78.6,Kolkata,Launch Promo,18-10-2023,01-11-2023,Social Commerce,1453936,30,3.98,73.84
P0943,Kay Beauty,Kay Beauty Brow Pencil Shine Air,Eyes,Brow Pencil,Mauve 5,1699,2025,4.19,1519,2580781,783,29,82.8,Mumbai,Festive Sale,07-02-2024,14-02-2024,Retail (Store),612174,20,2.37,71.05
P0944,Lakmé,Lakmé Blush Matte X,Face,Blush,Rose 3,1999,2022,4.4,1599,3196401,487,27,83.3,Mumbai,Seasonal Drop,18-02-2024,19-03-2024,Retail (Nykaa),1604879,15,1.84,77.02
P0945,Kay Beauty,Kay Beauty Contour Pro X,Face,Contour,Champagne 6,1299,2021,3.9,1709,2219991,567,25,60.6,Mumbai,Nykaa Exclusive,08-10-2023,07-11-2023,Retail (Store),4877440,5,1.93,73.23
P0946,Kay Beauty,Kay Beauty Contour Artist Air,Face,Contour,Ruby 3,1299,2023,4.42,1588,2062812,539,37,78.2,Lucknow,Launch Promo,05-01-2023,04-02-2023,E-commerce,2323858,30,5.36,78.49
P0947,Sugar Cosmetics,Sugar Cosmetics Kajal Glow Luxe,Eyes,Kajal,Scarlet 12,599,2020,4.1,1957,1172243,564,20,68.8,Hyderabad,Nykaa Exclusive,27-10-2025,26-11-2025,Retail (Nykaa),5456108,15,2.1,72.06
P0948,Kay Beauty,Kay Beauty Contour Pro Air,Face,Contour,Peach 11,999,2023,4.41,1512,1510488,524,21,78,Delhi,Seasonal Drop,14-10-2024,28-11-2024,Retail (Store),4221455,5,4,83.79
P0949,Forest Essentials,Forest Essentials Eyeshadow Pro HD,Eyes,Eyeshadow,Berry 20,199,2022,4.2,1814,360986,597,31,71.6,Hyderabad,Influencer Push,01-08-2023,15-08-2023,Marketplace,3752521,10,3.52,73.18
P0950,Lakmé,Lakmé Lipstick Shine +,Lips,Lipstick,Mauve 4,299,2019,3.69,2192,655408,1121,27,78.2,Chennai,Seasonal Drop,25-12-2025,24-01-2026,E-commerce,182818,20,2.03,69.41
P0951,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Pro Luxe,Lips,Lip Crayon,Rose 20,399,2022,4.45,1963,783237,694,19,75.8,Ahmedabad,Seasonal Drop,13-04-2024,28-05-2024,Retail (Store),3761896,20,5.6,79.8
P0952,Nykaa Cosmetics,Nykaa Cosmetics Lip Liner Artist Air,Lips,Lip Liner,Berry 8,2499,2024,4.16,1817,4540683,652,23,60.7,Delhi,Festive Sale,04-02-2025,11-02-2025,Marketplace,2706356,30,2.97,74.48
P0953,Nykaa Cosmetics,Nykaa Cosmetics Lipstick Matte HD,Lips,Lipstick,Mauve 5,599,2023,4.6,1865,1117135,793,24,89.8,Pune,Nykaa Exclusive,25-09-2023,16-10-2023,Retail (Nykaa),845517,10,5.47,85.13
P0954,Forest Essentials,Forest Essentials Compact Pro Luxe,Face,Compact,Peach 10,1299,2018,4.4,1842,2392758,709,30,73.4,Pune,Festive Sale,30-01-2025,20-02-2025,Retail (Nykaa),5310654,15,2.27,78.74
P0955,Sugar Cosmetics,Sugar Cosmetics Lipstick Glow X,Lips,Lipstick,Coral 17,849,2023,4.01,1894,1608006,1147,27,81.6,Bengaluru,Festive Sale,26-04-2024,17-05-2024,Marketplace,1191334,0,1.91,73.89
P0956,Mamaearth,Mamaearth Lipstick Shine HD,Lips,Lipstick,Ruby 5,1499,2020,4.52,2107,3158393,940,31,71.4,Mumbai,Nykaa Exclusive,17-04-2025,24-04-2025,Marketplace,3248767,0,6.77,81.32
P0957,Lakmé,Lakmé Lip Balm Pro +,Lips,Lip Balm,Coral 4,249,2022,4.66,2030,505470,1022,26,78.2,Lucknow,Festive Sale,01-02-2024,15-02-2024,Social Commerce,1146614,5,7.83,83.11
P0958,Mamaearth,Mamaearth Eyeshadow Shine Luxe,Eyes,Eyeshadow,Rose 13,2999,2025,4.22,1555,4663445,757,31,65.4,Kolkata,Bogo Offer,25-05-2025,15-06-2025,Retail (Store),131929,10,4.53,75.3
P0959,Lakmé,Lakmé Blush Glow Luxe,Face,Blush,Berry 5,699,2021,4.27,1665,1163835,578,27,60.2,Jaipur,Launch Promo,06-10-2023,27-10-2023,E-commerce,4048249,10,3.23,75.77
P0960,Mamaearth,Mamaearth Lip Crayon Artist Luxe,Lips,Lip Crayon,Champagne 1,849,2023,4.53,1843,1564707,752,28,88.5,Delhi,Launch Promo,27-06-2025,11-07-2025,Retail (Nykaa),5083056,30,1.79,81.81
P0961,Nykaa Cosmetics,Nykaa Cosmetics Lip Liner Glow +,Lips,Lip Liner,Rose 4,849,2020,4.03,2180,1850820,913,25,78.1,Delhi,Seasonal Drop,15-01-2024,22-01-2024,E-commerce,792862,0,4.08,79.88
P0962,Nykaa Cosmetics,Nykaa Cosmetics Highlighter Pro Luxe,Face,Highlighter,Scarlet 2,2999,2023,4.21,1433,4297567,857,29,88.7,Mumbai,Nykaa Exclusive,21-04-2025,28-04-2025,E-commerce,1345954,15,2.84,79.39
P0963,Kay Beauty,Kay Beauty Lip Balm Prime X,Lips,Lip Balm,Spice 9,599,2024,4.69,1762,1055438,828,36,61,Jaipur,Nykaa Exclusive,08-03-2025,29-03-2025,Social Commerce,3151545,10,6.26,84.62
P0964,Nykaa Cosmetics,Nykaa Cosmetics Compact Glow +,Face,Compact,Rose 2,1299,2023,4.31,1521,1975779,627,21,65.6,Hyderabad,Nykaa Exclusive,03-06-2025,17-06-2025,E-commerce,2228736,10,2.65,78.69
P0965,Sugar Cosmetics,Sugar Cosmetics Lip Gloss Glow +,Lips,Lip Gloss,Nude 8,1199,2021,4.71,1952,2340448,951,31,78.5,Kolkata,Bogo Offer,26-03-2023,02-04-2023,E-commerce,5386148,10,6.43,83.1
P0966,Sugar Cosmetics,Sugar Cosmetics Compact Pro Luxe,Face,Compact,Peach 12,999,2024,4.98,1399,1397601,772,18,74.7,Delhi,Launch Promo,14-10-2024,04-11-2024,Retail (Store),2526170,0,9.47,88.99
P0967,Kay Beauty,Kay Beauty Lip Balm Prime X,Lips,Lip Balm,Rose 9,699,2021,4.5,2075,1450425,1109,27,66.9,Delhi,Festive Sale,06-09-2023,13-09-2023,E-commerce,2157901,15,2.77,80.03
P0968,Sugar Cosmetics,Sugar Cosmetics Brow Pencil Artist Air,Eyes,Brow Pencil,Berry 5,599,2021,4.35,1946,1165654,1027,31,67.5,Bengaluru,Influencer Push,21-04-2024,28-04-2024,E-commerce,4177068,25,2.83,84.28
P0969,Forest Essentials,Forest Essentials Lip Crayon Artist Air,Lips,Lip Crayon,Peach 15,399,2020,4.14,2195,875805,723,32,76.6,Bengaluru,Bogo Offer,21-02-2023,23-03-2023,Social Commerce,4753972,0,4.77,76.67
P0970,Kay Beauty,Kay Beauty Brow Pencil Shine Luxe,Eyes,Brow Pencil,Coral 16,2999,2023,4.18,1731,5191269,949,38,84.4,Hyderabad,Festive Sale,22-08-2024,05-09-2024,Marketplace,4851350,15,2.07,78.42
P0971,Kay Beauty,Kay Beauty Eyeliner Shine X,Eyes,Eyeliner,Nude 6,299,2020,4.35,2000,598000,664,33,86,Bengaluru,Influencer Push,08-11-2025,29-11-2025,Retail (Store),3941517,5,5.46,81.95
P0972,Sugar Cosmetics,Sugar Cosmetics Lip Liner Matte HD,Lips,Lip Liner,Scarlet 1,2499,2021,4.13,2066,5162934,1052,28,60.2,Hyderabad,Bogo Offer,22-06-2023,06-08-2023,E-commerce,1860850,0,1.89,77.13
P0973,Sugar Cosmetics,Sugar Cosmetics Kajal Matte Air,Eyes,Kajal,Berry 13,1199,2024,4.2,1579,1893221,456,30,88.5,Ahmedabad,Launch Promo,14-01-2024,28-01-2024,E-commerce,2048479,15,2.05,71.25
P0974,Mamaearth,Mamaearth Lip Crayon Prime HD,Lips,Lip Crayon,Spice 16,2499,2024,4.58,1677,4190823,819,24,71.4,Hyderabad,Festive Sale,02-02-2024,16-02-2024,Retail (Nykaa),3997406,30,6.05,82.85
P0975,Kay Beauty,Kay Beauty Highlighter Pro Air,Face,Highlighter,Spice 1,849,2020,4.06,1699,1442451,593,24,82.3,Jaipur,Launch Promo,05-12-2023,04-01-2024,E-commerce,1054008,30,1.45,76.22
P0976,Kay Beauty,Kay Beauty Foundation Artist X,Face,Foundation,Peach 16,1299,2024,4.03,1394,1810806,857,27,66.1,Bengaluru,Launch Promo,12-12-2024,02-01-2025,E-commerce,1607225,5,3.05,73.59
P0977,Forest Essentials,Forest Essentials Mascara Pro X,Eyes,Mascara,Peach 18,999,2024,3.93,1610,1608390,779,38,63.2,Hyderabad,Nykaa Exclusive,22-02-2024,23-03-2024,Retail (Nykaa),559949,0,0.67,77.13
P0978,Mamaearth,Mamaearth Mascara Artist +,Eyes,Mascara,Mauve 9,1299,2018,4.67,2213,2874687,633,31,78.1,Hyderabad,Launch Promo,10-09-2025,17-09-2025,Retail (Nykaa),5571372,20,3.12,83.17
P0979,Nykaa Cosmetics,Nykaa Cosmetics Lip Crayon Artist Luxe,Lips,Lip Crayon,Mauve 11,1199,2024,4.35,1758,2107842,562,28,70.1,Lucknow,Festive Sale,04-10-2023,25-10-2023,E-commerce,3341256,15,5,79.82
P0980,Kay Beauty,Kay Beauty Blush Matte +,Face,Blush,Spice 3,849,2018,4.55,1912,1623288,652,33,68,Bengaluru,Influencer Push,08-09-2025,23-10-2025,Social Commerce,4289971,10,5.62,83.7
P0981,Nykaa Cosmetics,Nykaa Cosmetics Highlighter Matte +,Face,Highlighter,Coral 7,199,2020,4.22,1769,352031,577,32,65.5,Bengaluru,Festive Sale,26-11-2023,10-12-2023,Marketplace,4610330,10,4.94,80.53
P0982,Nykaa Cosmetics,Nykaa Cosmetics Compact Glow X,Face,Compact,Coral 13,199,2023,4.15,1440,286560,491,34,65.3,Kolkata,Seasonal Drop,10-07-2025,24-07-2025,Retail (Nykaa),3856896,5,3.78,77.7
P0983,Forest Essentials,Forest Essentials Kajal Pro Air,Eyes,Kajal,Champagne 9,1299,2021,4.08,1895,2461605,605,18,82.4,Mumbai,Bogo Offer,20-01-2023,19-02-2023,Retail (Nykaa),4438830,15,4.22,76.4
P0984,Forest Essentials,Forest Essentials Blush Artist Luxe,Face,Blush,Berry 13,799,2022,4.74,1615,1290385,684,28,67,Jaipur,Influencer Push,05-05-2023,12-05-2023,Retail (Nykaa),1807303,10,2.88,86.13
P0985,Mamaearth,Mamaearth Eyeliner Artist +,Eyes,Eyeliner,Nude 15,199,2024,4.44,1602,318798,458,32,68.3,Jaipur,Launch Promo,28-07-2023,11-09-2023,Marketplace,3042448,5,3.9,83.01
P0986,Forest Essentials,Forest Essentials Eyeliner Glow X,Eyes,Eyeliner,Mauve 15,1699,2020,4.48,1968,3343632,856,21,66.9,Delhi,Nykaa Exclusive,09-09-2024,30-09-2024,Retail (Nykaa),2798085,20,1.32,82.25
P0987,Lakmé,Lakmé Contour Prime Air,Face,Contour,Rose 3,699,2020,4.68,1736,1213464,643,43,75.2,Lucknow,Seasonal Drop,20-01-2024,03-02-2024,Social Commerce,1485287,5,2.76,80.35
P0988,Forest Essentials,Forest Essentials Lip Crayon Matte HD,Lips,Lip Crayon,Coral 4,249,2024,4.17,1699,423051,493,24,76.9,Hyderabad,Nykaa Exclusive,23-12-2024,22-01-2025,E-commerce,3436006,10,3.29,78.98
P0989,Kay Beauty,Kay Beauty Lip Balm Shine X,Lips,Lip Balm,Scarlet 18,799,2020,4.28,2194,1753006,732,21,86.9,Mumbai,Nykaa Exclusive,21-08-2023,28-08-2023,Retail (Store),4075362,30,4.7,81.45
P0990,Nykaa Cosmetics,Nykaa Cosmetics Lip Liner Pro HD,Lips,Lip Liner,Spice 7,1999,2018,3.78,2469,4935531,977,24,77.7,Mumbai,Seasonal Drop,01-08-2024,22-08-2024,Retail (Nykaa),1348522,20,0.45,74.24
